subset,category,test_fold,model,mse,mae
CincinnatiDayton,all,1,featureless,1.1886680015154512,1.067351807956702
CincinnatiDayton,all,1,linear,1.2981206727275132,1.1174358671647684
CincinnatiDayton,all,1,gam,1.407110173608861,1.1650911336774872
CincinnatiDayton,same,1,featureless,0.5669994507579887,0.7194243053935402
CincinnatiDayton,same,1,linear,0.1653267933362234,0.31203287796366724
CincinnatiDayton,same,1,gam,0.15344835768681814,0.3005325251961254
CincinnatiDayton,other,1,featureless,1.199891700326988,1.0725966533417757
CincinnatiDayton,other,1,linear,1.319209673976703,1.1268007092700825
CincinnatiDayton,other,1,gam,1.4392717560244233,1.1787554260099031
CincinnatiDayton,all,2,featureless,1.1220766955384749,0.9808614489944908
CincinnatiDayton,all,2,linear,1.1891702675113573,1.008502401154189
CincinnatiDayton,all,2,gam,1.2546729213332404,1.034569312193789
CincinnatiDayton,same,2,featureless,0.6770094378634209,0.7421919760255866
CincinnatiDayton,same,2,linear,0.6393118701665116,0.5761249508461844
CincinnatiDayton,same,2,gam,0.7721864574942136,0.6248349925428901
CincinnatiDayton,other,2,featureless,1.1316262282143292,0.9848728802517608
CincinnatiDayton,other,2,linear,1.2083593487966409,1.016363233247925
CincinnatiDayton,other,2,gam,1.2848361433820472,1.0463479594854939
CincinnatiDayton,all,3,featureless,0.9442222543670475,0.7819512663539258
CincinnatiDayton,all,3,linear,0.959814334274237,0.7789674592901721
CincinnatiDayton,all,3,gam,1.002488103374117,0.7804956123008909
CincinnatiDayton,same,3,featureless,0.6909212334474201,0.7483221497009929
CincinnatiDayton,same,3,linear,0.7394487540242555,0.6660071232102609
CincinnatiDayton,same,3,gam,0.3546359418951747,0.5074130654044433
CincinnatiDayton,other,3,featureless,0.9516741005006071,0.7832475647525319
CincinnatiDayton,other,3,linear,0.9756144473656827,0.7828178846850116
CincinnatiDayton,other,3,gam,1.028204599634112,0.788001500850981
CincinnatiDayton,all,4,featureless,0.4323282619387715,0.5115263267422688
CincinnatiDayton,all,4,linear,0.4686406635126557,0.5377731675354814
CincinnatiDayton,all,4,gam,0.5588095163435017,0.600880200331766
CincinnatiDayton,same,4,featureless,0.26907880708370774,0.40703179477642387
CincinnatiDayton,same,4,linear,0.6722385873334817,0.6803293627849542
CincinnatiDayton,same,4,gam,0.7307081715120697,0.7201699024098277
CincinnatiDayton,other,4,featureless,0.4387751616142322,0.5162376605131429
CincinnatiDayton,other,4,linear,0.47739726179936365,0.5437388386486616
CincinnatiDayton,other,4,gam,0.5712006911355292,0.6091232461355142
CincinnatiDayton,all,5,featureless,1.314193929866917,0.980807239530337
CincinnatiDayton,all,5,linear,1.2785151955818093,0.9604087951301596
CincinnatiDayton,all,5,gam,1.2510156434327095,0.9328686681574017
CincinnatiDayton,same,5,featureless,2.147981703973025,1.331646351752796
CincinnatiDayton,same,5,linear,118.67841568876001,3.8473604035058835
CincinnatiDayton,same,5,gam,1.4055464171709153,1.0306755796050766
