subset,category,fold_id,model,downsample,seed_id,train_size,test_size,rmse,mae
3,all,5,featureless,True,1,38796,9699,0.031464990228414536,0.019062329083681107
3,all,5,featureless,True,1,140330,9699,0.031464990228414536,0.019062329083681107
3,all,5,linear,True,1,38796,9699,0.03651495924819436,0.015079563517586436
3,all,5,linear,True,1,140330,9699,0.03651495924819436,0.015079563517586436
4,other,1,featureless,True,1,18142,4536,0.0390942357480526,0.021161844953894615
4,other,1,linear,True,1,18142,4536,0.03744735463233559,0.01856023269461486
4,all,1,featureless,True,1,18142,4536,0.03897145390510559,0.02136356383562088
4,all,1,featureless,True,1,166148,4536,0.03897145390510559,0.02136356383562088
4,all,1,linear,True,1,18142,4536,0.037040494846895373,0.018872284375439724
4,all,1,linear,True,1,166148,4536,0.037040494846895373,0.018872284375439724
4,other,2,featureless,True,1,18142,4536,0.03738904744386673,0.02138003706932068
4,other,2,linear,True,1,18142,4536,0.03572539458952793,0.018469381605595
4,all,2,featureless,True,1,18142,4536,0.03728175535798073,0.021659433841705322
4,all,2,featureless,True,1,166148,4536,0.03728175535798073,0.021659433841705322
4,all,2,linear,True,1,18142,4536,0.035489181289222925,0.018728308500183144
4,all,2,linear,True,1,166148,4536,0.035489181289222925,0.018728308500183144
4,other,3,featureless,True,1,18142,4536,0.03895753249526024,0.02134198695421219
4,other,3,linear,True,1,18142,4536,0.03708011262309213,0.018526099573895644
4,all,3,featureless,True,1,18142,4536,0.03883914276957512,0.021704452112317085
4,all,3,featureless,True,1,166148,4536,0.03883914276957512,0.021704452112317085
4,all,3,linear,True,1,18142,4536,0.18377609178941479,0.018914726525600445
4,all,3,linear,True,1,166148,4536,0.18377609178941479,0.018914726525600445
4,other,4,featureless,True,1,18142,4535,0.03751551732420921,0.021563228219747543
4,other,4,linear,True,1,18142,4535,0.03593942924665757,0.018872310526603993
4,all,4,featureless,True,1,18142,4535,0.03739933669567108,0.021848071366548538
4,all,4,featureless,True,1,166148,4535,0.03739933669567108,0.021848071366548538
4,all,4,linear,True,1,18142,4535,0.03562191380843741,0.019061189893972763
4,all,4,linear,True,1,166148,4535,0.03562191380843741,0.019061189893972763
4,other,5,featureless,True,1,18142,4535,0.03806794434785843,0.02101166546344757
4,other,5,linear,True,1,18142,4535,0.03612248782883532,0.018654238833986217
4,all,5,featureless,True,1,18142,4535,0.03794851526618004,0.021186156198382378
4,all,5,featureless,True,1,166148,4535,0.03794851526618004,0.021186156198382378
4,all,5,linear,True,1,18142,4535,0.036600783980551235,0.01884810714081528
4,all,5,linear,True,1,166148,4535,0.036600783980551235,0.01884810714081528
5,other,1,featureless,True,1,10232,2558,0.044277533888816833,0.021926794201135635
5,other,1,linear,True,1,10232,2558,0.10069000778715588,0.020222456338633066
5,all,1,featureless,True,1,10232,2558,0.04402740299701691,0.0220788586884737
5,all,1,featureless,True,1,176036,2558,0.04402740299701691,0.0220788586884737
5,all,1,linear,True,1,10232,2558,0.04225506812626737,0.02037158232348675
5,all,1,linear,True,1,176036,2558,0.04225506812626737,0.02037158232348675
5,other,2,featureless,True,1,10232,2558,0.04581785574555397,0.022310715168714523
5,other,2,linear,True,1,10232,2558,0.29682124311894736,0.02065161227175949
5,all,2,featureless,True,1,10232,2558,0.045560549944639206,0.022584088146686554
5,all,2,featureless,True,1,176036,2558,0.045560549944639206,0.022584088146686554
